FROM,TO,DAY,DAYS,TYPE,Title_gsheets,NOTES,COLOR_CATEGORY,Date,Title_wiki,Year,Game Wiki Link,Source Links,Original_Title,HLTB_Found,HLTB_Game_Name,HLTB_Main_Story,HLTB_Main_Extra,HLTB_Completionist,HLTB_All_Styles,HLTB_Review_Score,HLTB_Platforms,HLTB_Release_World,HLTB_Similarity,HLTB_Match_Score,HLTB_Query_Used
2020-10-29 00:00:00,2020-11-05 00:00:00,Thursday,7,,Ghostbusters: The Video Game Remastered,,FFD0E0E3,,,,,,Ghostbusters: The Video Game Remastered,True,Ghostbusters: The Video Game - Remastered,7.54,8.64,12.62,8.4,71.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,0.975,1.0,Ghostbusters: The Video Game Remastered
2020-10-22 00:00:00,2020-10-29 00:00:00,Thursday,7,,Costume Quest 2,,FFD0E0E3,22-29 October 2020,Costume Quest 2,2020.0,https://ru.wikipedia.org/w/index.php?title=Costume_Quest_2&action=edit&redlink=1,https://www.igromania.ru/news/99103/V_magazine_Epic_Games_besplatno_otdayut_Costume_Quest_2_i_Layers_of_Fear_2.html,Costume Quest 2,True,Costume Quest 2,6.75,7.89,9.53,8.23,71.0,"PC, PlayStation 3, PlayStation 4, Wii U, Xbox 360, Xbox One",2014.0,1.0,1.0,Costume Quest 2
2020-10-22 00:00:00,2020-10-29 00:00:00,Thursday,7,,Costume Quest 2,,FFD0E0E3,17 December 2022,Costume Quest 2,2022.0,https://ru.wikipedia.org/w/index.php?title=Costume_Quest_2&action=edit&redlink=1,https://gamerant.com/epic-games-store-free-mystery-december-2022-costume-quest-2/,Costume Quest 2,True,Costume Quest 2,6.75,7.89,9.53,8.23,71.0,"PC, PlayStation 3, PlayStation 4, Wii U, Xbox 360, Xbox One",2014.0,1.0,1.0,Costume Quest 2
2020-10-22 00:00:00,2020-10-29 00:00:00,Thursday,7,,Layers of Fear 2,,FFD0E0E3,,,,,,Layers of Fear 2,True,Layers of Fear 2,5.01,6.08,10.67,5.7,64.0,"Nintendo Switch, Nintendo Switch 2, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Layers of Fear 2
2020-10-15 00:00:00,2020-10-22 00:00:00,Thursday,7,,Amnesia: A Machine for Pigs,,FFD0E0E3,15-22 October 2020,Amnesia: A Machine for Pigs,2020.0,https://ru.wikipedia.org/wiki/Amnesia:_A_Machine_for_Pigs,https://www.igromania.ru/news/98889/Cherez_nedelyu_v_Epic_Games_Store_budut_otdavat_Layers_of_Fear_2_i_Costume_Quest_2.html,Amnesia: A Machine for Pigs,True,Amnesia: A Machine for Pigs,4.14,5.01,5.89,4.62,63.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2013.0,1.0,1.0,Amnesia: A Machine for Pigs
2020-10-15 00:00:00,2020-10-22 00:00:00,Thursday,7,dupe,Kingdom: New Lands,,FFD0E0E3,6-13 June 2019,Kingdom: New Lands,2019.0,https://ru.wikipedia.org/wiki/Kingdom_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/sale/53316-v-epic-games-store-nachalas-razdacha-kingdom-new-lands,Kingdom: New Lands,True,Kingdom: New Lands,10.7,26.95,36.67,22.2,71.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Kingdom: New Lands
2020-10-08 00:00:00,2020-10-15 00:00:00,Thursday,7,dupe,ABZÛ,,FFD0E0E3,5-12 September 2019,Abzû,2019.0,https://ru.wikipedia.org/wiki/Abz%C3%BB,https://www.igromania.ru/news/85961/V_Epic_Games_Store_besplatno_razdayut_The_End_Is_Nigh_i_Abzu.html,ABZÛ,True,ABZÛ,1.93,2.45,4.04,2.24,74.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,ABZÛ
2020-10-08 00:00:00,2020-10-15 00:00:00,Thursday,7,dupe,ABZÛ,,FFD0E0E3,8-15 October 2020,Abzû,2020.0,https://ru.wikipedia.org/wiki/Abz%C3%BB,https://dtf.ru/sale/227741-v-epic-games-store-nachalas-razdacha-abzu-i-rising-storm-2-vietnam,ABZÛ,True,ABZÛ,1.93,2.45,4.04,2.24,74.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,ABZÛ
2020-10-08 00:00:00,2020-10-15 00:00:00,Thursday,7,,Rising Storm 2: Vietnam,,FFD0E0E3,,,,,,Rising Storm 2: Vietnam,True,Rising Storm 2: Vietnam,2.18,56.0,0.0,7.57,71.0,PC,2017.0,1.0,1.0,Rising Storm 2: Vietnam
2020-10-01 00:00:00,2020-10-08 00:00:00,Thursday,7,,Pikuniku,,FFD0E0E3,1-8 October 2020,Pikuniku,2020.0,https://ru.wikipedia.org/w/index.php?title=Pikuniku&action=edit&redlink=1,https://riotpixels.com/besplatnaya-pikuniku-v-epic-store/,Pikuniku,True,Pikuniku,3.11,3.87,6.49,3.78,72.0,"Google Stadia, Nintendo Switch, PC, Xbox One",2019.0,1.0,1.0,Pikuniku
2020-09-24 00:00:00,2020-10-01 00:00:00,Thursday,7,,RollerCoaster Tycoon 3: Complete Edition,,FFD0E0E3,24 September - 1 October 2020,RollerCoaster Tycoon 3 Complete Edition,2020.0,https://ru.wikipedia.org/w/index.php?title=RollerCoaster_Tycoon_3&action=edit&redlink=1,https://www.igromania.ru/news/98200/V_Epic_Games_Store_mozhno_besplatno_zabrat_RollerCoaster_Tycoon_3_Complete_Edition.html,RollerCoaster Tycoon 3: Complete Edition,True,RollerCoaster Tycoon 3: Complete Edition,20.47,61.65,190.02,53.31,72.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,RollerCoaster Tycoon 3: Complete Edition
2020-09-17 00:00:00,2020-09-24 00:00:00,Thursday,7,,Football Manager 2020,,FFD0E0E3,17-24 September 2020,Football Manager 2020,2020.0,https://ru.wikipedia.org/w/index.php?title=Football_Manager_2020&action=edit&redlink=1,https://www.igromania.ru/news/97975/Razdacha_v_Epic_Games_Store_Watch_Dogs_2_Football_Manager_2020_i_Stick_it_to_The_Man!.html,Football Manager 2020,True,Football Manager 2020,281.75,299.93,518.84,318.42,78.0,"Mobile, PC",2019.0,1.0,1.0,Football Manager 2020
2020-09-17 00:00:00,2020-09-24 00:00:00,Thursday,7,,Stick it to The Man!,,FFD0E0E3,,,,,,Stick it to The Man!,True,Stick it to The Man!,4.42,5.04,5.68,4.95,72.0,"Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Wii U, Xbox One",2013.0,1.0,1.0,Stick it to The Man!
2020-09-17 00:00:00,2020-09-24 00:00:00,Thursday,7,,Watch_Dogs 2,,FFD0E0E3,,,,,,Watch_Dogs 2,True,Watch Dogs 2,19.55,31.91,46.68,29.84,75.0,"Google Stadia, PC, PlayStation 4, Xbox One",2016.0,0.9166666666666666,1.0,Watch_Dogs 2
2020-09-10 00:00:00,2020-09-17 00:00:00,Thursday,7,,Railway Empire,,FFD0E0E3,10-17 September 2020,Railway Empire,2020.0,https://ru.wikipedia.org/wiki/Railway_Empire,https://www.igromania.ru/news/97708/V_Epic_Games_Store_nachalas_razdacha_Railway_Empire_i_Where_The_Water_Tastes_Like_Wine.html,Railway Empire,True,Railway Empire,21.12,73.99,265.99,44.55,72.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Railway Empire
2020-09-10 00:00:00,2020-09-17 00:00:00,Thursday,7,,Where the Water Tastes Like Wine,,FFD0E0E3,,,,,,Where the Water Tastes Like Wine,True,Where the Water Tastes Like Wine,11.32,14.54,26.26,14.37,60.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Where the Water Tastes Like Wine
2020-09-03 00:00:00,2020-09-10 00:00:00,Thursday,7,dupe,Into the Breach,,FFD0E0E3,19 December 2019,Into the Breach,2019.0,https://ru.wikipedia.org/wiki/Into_the_Breach,https://dtf.ru/sale/88300-v-epic-games-store-startovala-prazdnichnaya-rasprodazha-i-razdacha-into-the-breach,Into the Breach,True,Into the Breach,5.74,20.01,52.88,13.78,82.0,"Google Stadia, Linux, Mac, Mobile, Nintendo Switch, PC",2018.0,1.0,1.0,Into the Breach
2020-09-03 00:00:00,2020-09-10 00:00:00,Thursday,7,dupe,Into the Breach,,FFD0E0E3,3-10 September 2020,Into the Breach,2020.0,https://ru.wikipedia.org/wiki/Into_the_Breach,https://dtf.ru/sale/203714-v-epic-games-store-nachalas-razdacha-into-the-breach,Into the Breach,True,Into the Breach,5.74,20.01,52.88,13.78,82.0,"Google Stadia, Linux, Mac, Mobile, Nintendo Switch, PC",2018.0,1.0,1.0,Into the Breach
2020-09-01 00:00:00,2020-10-02 00:00:00,Tuesday,31,pack2,Borderlands 2 - Commander Lilith & the Fight for Sanctuary,,FFFFF2CC,,,,,,Borderlands 2 - Commander Lilith & the Fight for Sanctuary,False,,,,,,,,,,,
2020-08-27 00:00:00,2020-09-03 00:00:00,Thursday,7,free,Hitman,,FFD0E0E3,27 August - 3 September 2020,Hitman,2020.0,"https://ru.wikipedia.org/wiki/Hitman_(%D0%B8%D0%B3%D1%80%D0%B0,_2016)",https://dtf.ru/sale/195782-v-epic-games-store-nachalas-razdacha-hitman-i-shadowrun-collection,Hitman,True,Hitman,10.73,23.75,93.35,18.58,80.0,"Google Stadia, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Hitman
2020-08-27 00:00:00,2020-09-03 00:00:00,Thursday,7,,Shadowrun Collection,Shadowrun Returns,FFD0E0E3,,,,,,Shadowrun Collection,False,,,,,,,,,,,
2020-08-27 00:00:00,2020-09-03 00:00:00,Thursday,7,,Shadowrun: Dragonfall - Director's Cut,Shadowrun: Dragonfall - Director's Cut,FFD0E0E3,,,,,,Shadowrun: Dragonfall - Director's Cut,True,Shadowrun: Dragonfall - Director's Cut,20.61,29.5,41.68,30.09,80.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2014.0,1.0,1.0,Shadowrun: Dragonfall - Director's Cut
2020-08-27 00:00:00,2020-09-03 00:00:00,Thursday,7,,Shadowrun: Hong Kong - Extended Edition,Shadowrun: Hong Kong - Extended Edition,FFD0E0E3,,,,,,Shadowrun: Hong Kong - Extended Edition,True,Shadowrun: Hong Kong - Extended Edition,20.49,41.69,47.65,40.52,76.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2016.0,1.0,1.0,Shadowrun: Hong Kong - Extended Edition
2020-08-20 00:00:00,2020-08-27 00:00:00,Thursday,7,,God's Trigger,,FFD0E0E3,,,,,,God's Trigger,True,God's Trigger,5.19,7.19,9.9,5.84,63.0,"PC, PlayStation 4",2019.0,1.0,1.0,God's Trigger
2020-08-20 00:00:00,2020-08-27 00:00:00,Thursday,7,dupe,Enter the Gungeon,,FFD0E0E3,13-20 June 2019,Enter the Gungeon,2019.0,https://ru.wikipedia.org/wiki/Enter_the_Gungeon,https://dtf.ru/sale/54335-v-epic-games-store-nachalas-razdacha-enter-the-gungeon,Enter the Gungeon,True,Enter the Gungeon,22.46,62.04,160.69,69.63,80.0,"Google Stadia, Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Enter the Gungeon
2020-08-20 00:00:00,2020-08-27 00:00:00,Thursday,7,dupe,Enter the Gungeon,,FFD0E0E3,20-27 August 2020,Enter the Gungeon,2020.0,https://ru.wikipedia.org/wiki/Enter_the_Gungeon,https://www.igromania.ru/news/96941/V_Epic_Games_Store_nachalas_razdacha_Enter_the_Gungeon_i_God%27s_Trigger.html,Enter the Gungeon,True,Enter the Gungeon,22.46,62.04,160.69,69.63,80.0,"Google Stadia, Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Enter the Gungeon
2020-08-13 00:00:00,2020-08-20 00:00:00,Thursday,7,,Remnant: From The Ashes,,FFD0E0E3,18 December 2021,Remnant: From the Ashes,2021.0,https://ru.wikipedia.org/wiki/Remnant:_From_the_Ashes,https://dtf.ru/sale/989164-v-epic-games-store-nachalas-razdacha-remnant-from-the-ashes,Remnant: From The Ashes,True,Remnant: From the Ashes,13.26,20.84,58.76,18.69,73.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Remnant: From The Ashes
2020-08-13 00:00:00,2020-08-20 00:00:00,Thursday,7,,The Alto Collection,,FFD0E0E3,13-20 August 2020,The Alto Collection,2020.0,https://ru.wikipedia.org/wiki/Alto%E2%80%99s_Adventure,https://dtf.ru/sale/188564-v-epic-games-store-nachalas-razdacha-remnant-from-the-ashes-i-the-alto-collection,The Alto Collection,True,The Alto Collection,6.25,19.44,33.36,9.74,61.0,"Mobile, Nintendo Switch, PC",2020.0,1.0,1.0,The Alto Collection
2020-08-13 00:00:00,2020-08-14 00:00:00,Thursday,1,other,A Total War Saga: Troy,,FFFFF2CC,,,,,,A Total War Saga: Troy,True,Total War Saga: TROY,35.13,62.88,82.67,45.3,67.0,PC,2020.0,0.9523809523809524,0.95,A Total War Saga: Troy
2020-08-06 00:00:00,2020-08-13 00:00:00,Thursday,7,free,"3 out of 10, EP 1: ""Welcome To Shovelworks""",,FFD0E0E3,,,,,,"3 out of 10, EP 1: ""Welcome To Shovelworks""",False,,,,,,,,,,,
2020-08-06 00:00:00,2020-08-13 00:00:00,Thursday,7,,Wilmot's Warehouse,,FFD0E0E3,,,,,,Wilmot's Warehouse,True,Wilmot's Warehouse,7.79,8.08,10.35,8.28,73.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Wilmot's Warehouse
2020-07-30 00:00:00,2020-08-06 00:00:00,Thursday,7,,20XX,,FFD0E0E3,30 July - 6 August 2020,20XX,2020.0,https://ru.wikipedia.org/w/index.php?title=20XX&action=edit&redlink=1,https://www.igromania.ru/news/96235/V_Epic_Games_Store_razdayut_srazu_tri_igry_vklyuchaya_Superbrothers_Sword_and_Sworcery.html,20XX,True,20XX,5.98,14.39,40.5,8.69,68.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2014.0,1.0,1.0,20XX
2020-07-30 00:00:00,2020-08-06 00:00:00,Thursday,7,,Barony,,FFD0E0E3,,,,,,Barony,True,Barony,11.58,27.73,65.53,17.64,70.0,PC,2015.0,1.0,1.0,Barony
2020-07-30 00:00:00,2020-08-06 00:00:00,Thursday,7,,Superbrothers: Sword & Sworcery EP,,FFD0E0E3,,,,,,Superbrothers: Sword & Sworcery EP,True,Superbrothers: Sword & Sworcery EP,4.11,4.74,5.15,4.59,70.0,"Mobile, Nintendo Switch, PC",2012.0,1.0,1.0,Superbrothers: Sword & Sworcery EP
2020-07-23 00:00:00,2020-07-30 00:00:00,Thursday,7,,Next Up Hero,,FFD0E0E3,,,,,,Next Up Hero,True,Next Up Hero,15.0,0.0,0.0,15.0,44.0,"PC, Xbox One",2018.0,1.0,1.0,Next Up Hero
2020-07-23 00:00:00,2020-07-30 00:00:00,Thursday,7,,Tacoma,,FFD0E0E3,23-30 July 2020,Tacoma,2020.0,https://ru.wikipedia.org/wiki/Tacoma,https://dtf.ru/sale/176252-v-epic-games-store-nachalas-letnyaya-rasprodazha,Tacoma,True,Tacoma,2.52,3.14,3.56,3.05,72.0,"PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Tacoma
2020-07-16 00:00:00,2020-07-23 00:00:00,Thursday,7,,Torchlight II,,FFD0E0E3,16-23 July 2020,Torchlight II,2020.0,https://ru.wikipedia.org/wiki/Torchlight_II,https://www.igromania.ru/news/95806/Epic_Games_Store_zabirayte_Torchlight_II_i_gotovtes_k_Next_Up_Hero_i_Tacoma.html,Torchlight II,True,Torchlight II,20.75,29.79,78.56,27.88,76.0,"PC, Nintendo Switch, PlayStation 4, Xbox One",2012.0,1.0,1.0,Torchlight II
2020-07-16 00:00:00,2020-07-23 00:00:00,Thursday,7,,Torchlight II,,FFD0E0E3,30 December 2020,Torchlight II,2020.0,https://ru.wikipedia.org/wiki/Torchlight_II,https://www.igromania.ru/news/101196/Torchlight_II_daryat_v_Epic_Games_Store_do_31_dekabrya.html,Torchlight II,True,Torchlight II,20.75,29.79,78.56,27.88,76.0,"PC, Nintendo Switch, PlayStation 4, Xbox One",2012.0,1.0,1.0,Torchlight II
2020-07-09 00:00:00,2020-07-16 00:00:00,Thursday,7,,Killing Floor 2,,FFD0E0E3,7-14 July 2022,Killing Floor 2,2022.0,https://ru.wikipedia.org/wiki/Killing_Floor_2,https://dtf.ru/sale/1260194-v-epic-games-store-nachalas-razdacha-ancient-enemy-i-killing-floor-2,Killing Floor 2,True,Killing Floor 2,16.32,92.17,127.88,67.39,71.0,"PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Killing Floor 2
2020-07-09 00:00:00,2020-07-16 00:00:00,Thursday,7,,Lifeless Planet: Premier Edition,,FFD0E0E3,,,,,,Lifeless Planet: Premier Edition,False,,,,,,,,,,,
2020-07-09 00:00:00,2020-07-16 00:00:00,Thursday,7,,The Escapists 2,,FFD0E0E3,9-16 July 2020,The Escapists 2,2020.0,https://ru.wikipedia.org/wiki/The_Escapists_2,https://www.igromania.ru/news/95567/V_Epic_Games_Store_razdayut_srazu_tri_igry_vklyuchaya_Killing_Floor_2.html,The Escapists 2,True,The Escapists 2,16.98,32.52,59.56,26.92,69.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,The Escapists 2
2020-07-02 00:00:00,2020-07-09 00:00:00,Thursday,7,,Hue,,FFD0E0E3,2-9 July 2020,Hue,2020.0,https://ru.wikipedia.org/w/index.php?title=Hue_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://dtf.ru/sale/164163-v-epic-games-store-nachalas-razdacha-hue,Hue,True,HUE,4.66,5.6,6.76,5.56,72.0,"Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One",2016.0,1.0,1.0,Hue
2020-06-25 00:00:00,2020-07-02 00:00:00,Thursday,7,,Aer: Memories of Old,,FFD0E0E3,25 June - 2 July 2020,AER: Memories of Old,2020.0,https://ru.wikipedia.org/w/index.php?title=AER:_Memories_of_Old&action=edit&redlink=1,https://www.igromania.ru/news/95127/Conan_Exiles_i_Hue_stali_sleduyuschimi_besplatnymi_igrami_v_Epic_Games_Store.html,Aer: Memories of Old,True,AER: Memories of Old,3.06,3.91,4.38,3.8,66.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Aer: Memories of Old
2020-06-25 00:00:00,2020-07-02 00:00:00,Thursday,7,,Stranger Things 3: The Game,,FFD0E0E3,,,,,,Stranger Things 3: The Game,True,Stranger Things 3: The Game,8.54,9.54,14.64,10.1,67.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Stranger Things 3: The Game
2020-06-18 00:00:00,2020-06-25 00:00:00,Thursday,7,,Pathway,,FFD0E0E3,18-25 June 2020,Pathway,2020.0,https://ru.wikipedia.org/w/index.php?title=Pathway_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://www.igromania.ru/news/94892/Pathway_AER_i_Stranger_Things_3_svezhie_besplatnye_igry_v_Epic_Games_Store.html,Pathway,True,Pathway,11.03,16.97,37.28,15.57,63.0,"Nintendo Switch, PC",2019.0,1.0,1.0,Pathway
2020-06-11 00:00:00,2020-06-18 00:00:00,Thursday,7,,Ark: Survival Evolved,,FFD0E0E3,11-18 June 2020,Ark: Survival Evolved,2020.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://dtf.ru/sale/146684-v-epic-games-store-nachalas-razdacha-ark-survival-evolved,Ark: Survival Evolved,True,ARK: Survival Evolved,67.59,278.06,953.31,263.51,65.0,"Google Stadia, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Ark: Survival Evolved
2020-06-11 00:00:00,2020-06-18 00:00:00,Thursday,7,,Ark: Survival Evolved,,FFD0E0E3,22-29 September 2022,Ark: Survival Evolved,2022.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://www.igromania.ru/news/119453/V_EGS_besplatno_razdayut_Gloomhaven_i_ARK_Survival_Evolved.html,Ark: Survival Evolved,True,ARK: Survival Evolved,67.59,278.06,953.31,263.51,65.0,"Google Stadia, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Ark: Survival Evolved
2020-06-11 00:00:00,2020-06-18 00:00:00,Thursday,7,,Samurai Shodown Neogeo Collection,,FFD0E0E3,,,,,,Samurai Shodown Neogeo Collection,True,Samurai Shodown NeoGeo Collection,3.27,6.13,31.14,10.61,66.0,"Nintendo Switch, PC, PlayStation 4",2020.0,1.0,1.0,Samurai Shodown Neogeo Collection
2020-06-04 00:00:00,2020-06-11 00:00:00,Thursday,7,dupe,Overcooked,,FFD0E0E3,4-11 July 2019,Overcooked,2019.0,https://ru.wikipedia.org/w/index.php?title=Overcooked&action=edit&redlink=1,https://dtf.ru/sale/143495-v-epic-games-store-nachalas-razdacha-overcooked,Overcooked,True,Overcooked,7.75,10.27,12.13,9.9,78.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Overcooked
2020-06-04 00:00:00,2020-06-11 00:00:00,Thursday,7,dupe,Overcooked,,FFD0E0E3,4-11 June 2020,Overcooked,2020.0,https://ru.wikipedia.org/w/index.php?title=Overcooked&action=edit&redlink=1,https://www.igromania.ru/news/94415/Overcooked-novaya_besplatnaya_igra_v_Epic_Games_Store.html,Overcooked,True,Overcooked,7.75,10.27,12.13,9.9,78.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Overcooked
2020-05-28 00:00:00,2021-05-28 00:00:00,Thursday,365,other,Sludge Life,,FFFFF2CC,,,,,,Sludge Life,True,Sludge Life,2.19,3.09,4.24,3.38,70.0,"Nintendo Switch, PC",2020.0,1.0,1.0,Sludge Life
2020-05-28 00:00:00,2020-06-04 00:00:00,Thursday,7,,Borderlands: The Handsome Collection,Borderlands 2,FFB6D7A8,28 May - 4 June 2020,Borderlands: The Handsome Collection,2020.0,https://ru.wikipedia.org/w/index.php?title=Borderlands:_The_Handsome_Collection&action=edit&redlink=1,https://3dnews.ru/1012079/epic-games-opyat-ranshe-vremeni-anonsirovala-novuyu-razdachu-segodnya-besplatnoy-stanet-borderlands-the-handsome-collection,Borderlands: The Handsome Collection,True,Borderlands: The Handsome Collection,50.68,104.48,220.51,94.55,79.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2015.0,1.0,1.0,Borderlands: The Handsome Collection
2020-05-28 00:00:00,2020-06-04 00:00:00,Thursday,7,,Borderlands: The Pre-Sequel,Borderlands: The Pre-Sequel,FFB6D7A8,28 May - 4 June 2020,Borderlands: The Pre-Sequel!,2020.0,https://ru.wikipedia.org/w/index.php?title=Borderlands:_The_Handsome_Collection&action=edit&redlink=1,https://3dnews.ru/1012079/epic-games-opyat-ranshe-vremeni-anonsirovala-novuyu-razdachu-segodnya-besplatnoy-stanet-borderlands-the-handsome-collection,Borderlands: The Pre-Sequel,True,Borderlands: The Pre-Sequel!,18.11,29.36,60.51,27.43,70.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",2014.0,0.9818181818181818,1.0,Borderlands: The Pre-Sequel
2020-05-21 00:00:00,2020-05-28 00:00:00,Thursday,7,,Sid Meier's Civilization VI,,FFB6D7A8,,,,,,Sid Meier's Civilization VI,True,Sid Meier's Civilization VI,23.35,98.65,387.6,64.07,80.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Sid Meier's Civilization VI
2020-05-14 00:00:00,2020-05-21 00:00:00,Thursday,7,,Grand Theft Auto V,,FFB6D7A8,14-21 May 2020,Grand Theft Auto V,2020.0,https://ru.wikipedia.org/wiki/Grand_Theft_Auto_V,https://www.igromania.ru/news/93693/Grand_Theft_Auto_V_segodnya_stanet_besplatnoy_v_Epic_Games_Store.html,Grand Theft Auto V,True,Grand Theft Auto V,32.04,51.5,88.43,45.38,87.0,"PC, PlayStation 3, PlayStation 4, PlayStation 5, Xbox 360, Xbox One, Xbox Series X/S",2013.0,1.0,1.0,Grand Theft Auto V
2020-05-07 00:00:00,2020-05-14 00:00:00,Thursday,7,,Death Coming,,FFD0E0E3,7-14 May 2020,Death Coming,2020.0,https://ru.wikipedia.org/w/index.php?title=Death_Coming&action=edit&redlink=1,https://www.igromania.ru/news/93493/Epic_Games_obeschaet_cherez_nedelyu_razdachu_zagadochnoy_igry.html,Death Coming,True,Death Coming,4.06,6.31,10.63,5.07,64.0,"Nintendo Switch, PC",2017.0,1.0,1.0,Death Coming
2020-04-30 00:00:00,2020-05-07 00:00:00,Thursday,7,,Amnesia: The Dark Descent,,FFD0E0E3,30 April - 7 May 2020,Amnesia: The Dark Descent,2020.0,https://ru.wikipedia.org/wiki/Amnesia:_The_Dark_Descent,https://dtf.ru/sale/130757-v-epic-games-store-nachalas-razdacha-crashlands-i-amnesia-the-dark-descent,Amnesia: The Dark Descent,True,Amnesia: The Dark Descent,7.95,9.08,11.71,8.45,78.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",2010.0,1.0,1.0,Amnesia: The Dark Descent
2020-04-30 00:00:00,2020-05-07 00:00:00,Thursday,7,,Crashlands,,FFD0E0E3,,,,,,Crashlands,True,Crashlands,28.27,45.43,76.29,44.09,72.0,"Mobile, Nintendo Switch, PC",2016.0,1.0,1.0,Crashlands
2020-04-23 00:00:00,2020-04-30 00:00:00,Thursday,7,,For The King,,FFD0E0E3,23-30 April 2020,For the King,2020.0,https://ru.wikipedia.org/w/index.php?title=For_the_King&action=edit&redlink=1,https://www.igromania.ru/news/93051/Besplatnye_igry_v_Epic_Games_Store_For_the_King_Amnesia_i_Crashlands.html,For The King,True,For The King,11.86,34.69,75.14,23.95,72.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,For The King
2020-04-23 00:00:00,2020-04-30 00:00:00,Thursday,7,,For The King,,FFD0E0E3,4-11 February 2021,For the King,2021.0,https://ru.wikipedia.org/w/index.php?title=For_the_King&action=edit&redlink=1,https://www.igromania.ru/news/102089/V_Epic_Games_Store_besplatno_otdayut_For_The_King_iMetro_Last_Light_Redux.html,For The King,True,For The King,11.86,34.69,75.14,23.95,72.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,For The King
2020-04-16 00:00:00,2020-04-23 00:00:00,Thursday,7,,Just Cause 4,,FFD0E0E3,16-23 April 2020,Just Cause 4,2020.0,https://ru.wikipedia.org/wiki/Just_Cause_4,https://dtf.ru/sale/125543-v-epic-games-store-nachalas-razdacha-just-cause-4-i-wheels-of-aurelia,Just Cause 4,True,Just Cause 4,16.11,28.0,54.49,25.09,63.0,"PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Just Cause 4
