title,from_date,giveaway_year,is_repeat,is_standalone_game,egs_meets_threshold,egs_original_price_usd,egs_publisher,egs_tags,mc_criticScore,hltb_main_story
Kingdom Come: Deliverance,2020-02-13,2020,False,True,True,29.99,Prime Matter,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Challenging Combat, Windows, Controller Support, Realistic Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Single Player, Educational, Open World, Inclusive Character Customization, Adventure",76.0,42.6
Kingdom Come: Deliverance,2020-02-13,2020,False,True,True,29.99,Prime Matter,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Challenging Combat, Windows, Controller Support, Realistic Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Single Player, Educational, Open World, Inclusive Character Customization, Adventure",76.0,42.6
Carcassonne,2020-02-06,2020,False,True,True,9.99,Asmodee Digital,"Casual, Multiplayer, Strategy, Windows",79.0,3.5
Ticket to Ride,2020-02-06,2020,False,True,True,9.99,TWIN SAILS INTERACTIVE,"Multiplayer, Party, Strategy, Windows",,0.71
Farming Simulator 19,2020-01-30,2020,False,True,True,19.99,Giants Software GmbH  ,"Simulation, Multiplayer, Single Player, Windows, OSX",73.0,113.38
The Bridge,2020-01-23,2020,False,True,True,9.99,The Quantum Astrophysicists Guild,"Puzzle, Single Player, Windows, Adventure, Controller Support",,3.46
Horace,2020-01-16,2020,False,True,True,14.99,505 Games,"Single Player, Windows, Adventure, Platformer, Indie",82.0,13.97
Sundered: Eldritch Edition,2020-01-09,2020,False,True,True,19.99,Thunder Lotus,"Action, Windows, OSX, Controller Support, Metroidvania, Indie",,11.99
Darksiders: Warmastered Edition,2020-01-01,2020,False,True,True,19.99,THQ Nordic,"Action, RPG, Windows, Adventure, Controller Support",77.0,17.07
Darksiders II: Deathinitive Edition,2020-01-01,2020,False,True,True,29.99,THQ Nordic,"Action, RPG, Windows, Adventure, Controller Support",72.0,19.83
Steep,2020-01-01,2020,False,True,False,,,,71.0,12.01
Yooka-Laylee and the Impossible Lair,2019-12-31,2019,False,True,True,29.99,Team17 Digital Ltd,"Single Player, Windows, Adventure, Controller Support, Platformer",82.0,12.99
Yooka-Laylee and the Impossible Lair,2019-12-31,2019,False,True,True,29.99,Team17 Digital Ltd,"Single Player, Windows, Adventure, Controller Support, Platformer",82.0,12.99
Hello Neighbor,2019-12-30,2019,False,True,True,29.99,tinyBuild,"Horror, RELAXING, Creative Community, Windows, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Stealth, Quickly Understand the Controls, Great for Beginners",38.0,8.18
The Talos Principle,2019-12-29,2019,False,True,True,29.99, Devolver Digital,"Action, Single Player, Windows, Adventure, Indie",85.0,15.66
Shadow Tactics: Blades of the Shogun,2019-12-28,2019,False,True,True,39.99,Daedalic Entertainment,"Turn-Based Strategy, RTS, Diverse Characters, RELAXING, Achievements, Creative Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Stealth, Quickly Understand the Controls, Great for Beginners",85.0,24.91
Hyper Light Drifter,2019-12-27,2019,True,True,True,19.99,Heart Machine,"Action, Co-op, RPG, Single Player, Windows, Controller Support",84.0,7.75
FTL: Faster Than Light,2019-12-26,2019,False,True,True,9.99,Subset Games,"Space Sim, Diverse Characters, RELAXING, Creative Community, Challenging Combat, Rogue-Like, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Mac OS",84.0,12.09
Totally Accurate Battle Simulator,2019-12-25,2019,False,True,True,19.99,Landfall Games,"Great for Quick Sessions, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Physics, Single Player, Strategy, Quickly Understand the Controls, Mac OS, Great for Beginners",,8.63
Celeste,2019-12-24,2019,True,True,True,19.99,Maddy Makes Games,"Action, RELAXING, Cloud Saves, Challenging Combat, Windows, Controller Support, Beautiful Visuals, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Mac OS, Platformer",92.0,8.31
APE OUT,2019-12-23,2019,False,True,True,14.99,Devolver Digital,"Action, Windows, OSX, Controller Support, Indie",83.0,2.16
Little Inferno,2019-12-22,2019,False,True,True,14.99,Tomorrow Corporation,"Simulation, Puzzle, Single Player, Windows, OSX, Indie",79.0,3.37
SUPERHOT,2019-12-21,2019,False,True,True,24.99,SUPERHOT Team,"Action, Single Player, Shooter, Windows, Controller Support, Indie",82.0,2.39
TowerFall Ascension,2019-12-20,2019,False,True,True,19.99,Matt Makes Games,"Co-op, Multiplayer, Single Player, Windows, OSX, Controller Support",87.0,3.76
Into the Breach,2019-12-19,2019,False,True,True,14.99,Subset Games,"Single Player, Turn-Based, Strategy, Rogue-Lite, Windows",90.0,5.74
Into the Breach,2019-12-19,2019,False,True,True,14.99,Subset Games,"Single Player, Turn-Based, Strategy, Rogue-Lite, Windows",90.0,5.74
The Escapists,2019-12-12,2019,False,True,True,17.99,Team17 Digital Limited,"Action, Single Player, Strategy, Windows",74.0,19.43
The Wolf Among Us,2019-12-12,2019,False,True,True,14.99,Telltale,"Action, Single Player, Windows, Adventure",80.0,8.62
Jotun: Valhalla Edition,2019-12-05,2019,False,True,True,14.99,Thunder Lotus,"Action, Great Boss Battles, Windows, Adventure, Controller Support, Indie, Mac OS",84.0,5.16
Jotun: Valhalla Edition,2019-12-05,2019,False,True,True,14.99,Thunder Lotus,"Action, Great Boss Battles, Windows, Adventure, Controller Support, Indie, Mac OS",84.0,5.16
Rayman Legends,2019-11-29,2019,False,True,True,29.99,Ubisoft,"Action, Single Player, Windows, Adventure, Platformer",92.0,10.05
Bad North: Jotunn Edition,2019-11-21,2019,False,True,True,14.99,Raw Fury,"Action, Strategy, Rogue-Lite, Windows, Controller Support",84.0,
The Messenger,2019-11-14,2019,False,True,True,19.99,Devolver Digital,"Action, Single Player, Windows, Controller Support, Metroidvania, Platformer",86.0,12.03
Nuclear Throne,2019-11-07,2019,False,True,True,11.99, Vlambeer,"Action, Action RPG, RPG, Single Player, Rogue-Lite, Windows, Controller Support, Local Multiplayer",89.0,17.02
RUINER,2019-11-07,2019,False,True,True,19.99,Devolver Digital,"Action, Single Player, Shooter, Windows, Adventure",75.0,5.42
Costume Quest,2019-10-31,2019,False,True,True,9.99,Double Fine Productions,"RPG, Single Player, Windows, Adventure",77.0,5.55
SOMA,2019-10-31,2019,False,True,False,,,,84.0,9.08
Layers of Fear: Masterpiece Edition,2019-10-24,2019,False,True,True,22.99,Bloober Team SA,"Horror, Investigation, Single Player, Windows, OSX, Epic Savings, First Person, Mac OS",,3.43
Q.U.B.E. 2,2019-10-24,2019,False,True,True,24.99,Ten Hut Games,"Puzzle, Recommend this Game, RELAXING, Extremely Fun, Achievements, Challenging Combat, Single Player, Windows, Adventure, Controller Support, Quickly Understand the Controls, First Person",76.0,5.29
>observer_,2019-10-17,2019,False,True,True,29.99,"Aspyr Media, Inc.","Horror, Investigation, Single Player, Windows, OSX, First Person",78.0,6.93
Alan Wake's American Nightmare,2019-10-17,2019,False,True,True,8.99,Remedy Entertainment,"Action, Horror, Single Player, Shooter, Windows, Controller Support",76.0,3.63
Surviving Mars,2019-10-10,2019,False,True,True,29.99,Paradox Interactive,"Survival, Single Player, City Builder, Strategy, Windows, OSX, Controller Support",76.0,22.07
Surviving Mars,2019-10-10,2019,False,True,True,29.99,Paradox Interactive,"Survival, Single Player, City Builder, Strategy, Windows, OSX, Controller Support",76.0,22.07
Minit,2019-10-03,2019,False,True,False,,,,81.0,1.67
Everything,2019-09-26,2019,False,True,True,14.99,David OReilly,"Casual, Simulation, Single Player, Open World, Windows",80.0,2.97
Metro 2033 Redux,2019-09-26,2019,False,True,True,19.99,Deep Silver,"Action, Single Player, Shooter, Windows, First Person",90.0,9.05
Metro 2033 Redux,2019-09-26,2019,False,True,True,19.99,Deep Silver,"Action, Single Player, Shooter, Windows, First Person",90.0,9.05
Batman: Arkham Asylum Game of the Year Edition,2019-09-19,2019,False,True,True,19.99,Warner Bros.,"Action, Fighting, Single Player, Windows, Stealth",92.0,11.98
Batman: Arkham City - Game of the Year Edition,2019-09-19,2019,False,True,True,19.99,Warner Bros.,"Action, Fighting, Single Player, Windows, Stealth",,12.45
Batman: Arkham Knight,2019-09-19,2019,False,True,True,19.99,Warner Bros.,"Action, Fighting, Single Player, Windows, Stealth, Controller Support",87.0,17.03
LEGO Batman: The Videogame,2019-09-19,2019,False,True,True,19.99,Warner Bros.,"Action, Co-op, Single Player, Windows, Comedy, Adventure, Controller Support",76.0,9.95
LEGO Batman 2: DC Super Heroes,2019-09-19,2019,False,True,True,19.99,Warner Bros.,"Action, Co-op, Single Player, Open World, Windows, Adventure, Controller Support",79.0,8.97
LEGO Batman 3: Beyond Gotham,2019-09-19,2019,False,True,True,19.99,Warner Bros.,"Action, Co-op, Single Player, Open World, Windows, Adventure, Controller Support",73.0,10.2
Conarium,2019-09-12,2019,False,True,True,19.99,Iceberg Interactive,"Horror, Puzzle, Single Player, Windows, Controller Support, Indie",71.0,4.07
ABZÛ,2019-09-05,2019,False,True,True,19.99,505 Games,"Exploration, Single Player, Windows, Adventure, Controller Support",78.0,1.93
ABZÛ,2019-09-05,2019,False,True,True,19.99,505 Games,"Exploration, Single Player, Windows, Adventure, Controller Support",78.0,1.93
The End Is Nigh,2019-09-05,2019,False,True,True,14.99,"Edmund McMillen, Tyler Glaiel","Action, Single Player, Windows, Controller Support, Platformer, Indie",84.0,8.41
Celeste,2019-08-29,2019,False,True,True,19.99,Maddy Makes Games,"Action, RELAXING, Cloud Saves, Challenging Combat, Windows, Controller Support, Beautiful Visuals, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Mac OS, Platformer",92.0,8.31
INSIDE,2019-08-29,2019,False,True,True,24.99,Playdead,"Puzzle, Single Player, Windows, Adventure, Controller Support, Indie",93.0,3.56
INSIDE,2019-08-29,2019,False,True,True,24.99,Playdead,"Puzzle, Single Player, Windows, Adventure, Controller Support, Indie",93.0,3.56
FEZ,2019-08-22,2019,False,True,False,,,,89.0,5.97
Hyper Light Drifter,2019-08-15,2019,False,True,True,19.99,Heart Machine,"Action, Co-op, RPG, Single Player, Windows, Controller Support",84.0,7.75
Mutant Year Zero: Road to Eden,2019-08-15,2019,False,True,True,34.99,Funcom,"RPG, Single Player, Turn-Based, Strategy, Windows",78.0,13.03
Mutant Year Zero: Road to Eden,2019-08-15,2019,False,True,True,34.99,Funcom,"RPG, Single Player, Turn-Based, Strategy, Windows",78.0,13.03
GNOG,2019-08-08,2019,False,True,True,9.99,Double Fine,"Casual, Puzzle, Single Player, Windows, VR, OSX, Controller Support, Indie",77.0,1.86
Alan Wake,2019-08-02,2019,False,True,True,14.99,Remedy Entertainment,"Action, Horror, Single Player, Shooter, Windows, Controller Support",83.0,11.17
For Honor - Standard Edition,2019-08-02,2019,False,True,True,29.99,Ubisoft Entertainment,"Action, Fighting, Multiplayer, Gift A Game, Single Player, Windows, Controller Support",78.0,
Moonlighter,2019-07-25,2019,False,True,True,19.99,11 Bit Studios,"RPG, Rogue-Like, Single Player, Windows, OSX, Adventure, Controller Support",81.0,14.07
This War of Mine,2019-07-25,2019,False,True,True,19.99,11 bit studios,"Horror, Survival, Single Player, Strategy, Windows, OSX, Controller Support",83.0,11.27
LIMBO,2019-07-18,2019,False,True,True,12.49,Playdead,"Puzzle, Cloud Saves, Single Player, Windows, Controller Support, Challenging Puzzles, Platformer, Indie",90.0,3.58
LIMBO,2019-07-18,2019,False,True,True,12.49,Playdead,"Puzzle, Cloud Saves, Single Player, Windows, Controller Support, Challenging Puzzles, Platformer, Indie",90.0,3.58
Torchlight,2019-07-11,2019,False,True,True,14.99,Arc Games,"Action, Dungeon Crawler, RPG, Single Player, Windows",81.0,14.2
Overcooked,2019-07-04,2019,False,True,True,16.99,team17,"Action, Co-op, Simulation, Single Player, Windows, Controller Support, Indie",78.0,7.75
Overcooked,2019-07-04,2019,False,True,True,16.99,team17,"Action, Co-op, Simulation, Single Player, Windows, Controller Support, Indie",78.0,7.75
Last Day of June,2019-06-27,2019,False,True,True,19.99,505 Games,"Single Player, Windows, Adventure, Indie",75.0,3.11
Rebel Galaxy,2019-06-20,2019,False,True,True,19.99,"Double Damage Games, Inc.","Space Sim, Great for Quick Sessions, RELAXING, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Quickly Understand the Controls, Great for Beginners",75.0,21.99
Rebel Galaxy,2019-06-20,2019,False,True,True,19.99,"Double Damage Games, Inc.","Space Sim, Great for Quick Sessions, RELAXING, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Quickly Understand the Controls, Great for Beginners",75.0,21.99
Enter the Gungeon,2019-06-13,2019,False,True,True,14.99,Devolver Digital,"Action, Diverse Characters, Cloud Saves, Challenging Combat, Windows, Controller Support, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Rogue-Lite, Adventure, Quickly Understand the Controls, Mac OS",82.0,22.46
Enter the Gungeon,2019-06-13,2019,False,True,True,14.99,Devolver Digital,"Action, Diverse Characters, Cloud Saves, Challenging Combat, Windows, Controller Support, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Rogue-Lite, Adventure, Quickly Understand the Controls, Mac OS",82.0,22.46
Kingdom: New Lands,2019-06-06,2019,False,True,True,14.99,Raw Fury,"Simulation, Survival, Single Player, Strategy, Windows, OSX, Controller Support",74.0,10.7
City of Brass,2019-05-30,2019,False,True,True,19.99,Uppercut Games,"Action, Single Player, Rogue-Lite, Windows, Controller Support, First Person",66.0,4.36
RiME,2019-05-23,2019,False,True,False,,,,80.0,5.73
Stories Untold,2019-05-16,2019,False,True,True,9.99,Devolver Digital,"Narration, Single Player, Windows, OSX, Adventure, First Person",81.0,2.75
World of Goo,2019-05-02,2019,False,True,True,14.99,2D Boy,"Puzzle, Single Player, Windows, OSX, Adventure, Indie",90.0,6.01
Transistor,2019-04-18,2019,False,True,True,19.99,Supergiant Games,"Action, Narration, RPG, Single Player, Windows, OSX, Controller Support",83.0,5.99
The Witness,2019-04-04,2019,False,True,True,39.99,"Thekla, Inc.","Windows, OSX, First Person, Beautiful Visuals, Puzzle, Recommend this Game, Extremely Fun, Single Player, Educational, Adventure, Quickly Understand the Controls, Challenging Puzzles, Mac OS",87.0,16.97
Oxenfree,2019-03-21,2019,False,True,True,9.99,Night School Studio,"Narration, Impact the Story, Cloud Saves, Single Player, Windows, OSX, Adventure, Controller Support, Mac OS, Indie",80.0,4.45
Slime Rancher,2019-03-07,2019,False,True,True,19.99,Monomi Park,"Diverse Characters, RELAXING, Exploration, Easy Combat, Windows, OSX, Controller Support, First Person, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Open World, Quickly Understand the Controls, Mac OS, Great for Beginners",81.0,14.59
Thimbleweed Park,2019-02-21,2019,False,True,True,19.99,"Terrible Toybox, Inc.","Puzzle, Single Player, Windows, OSX, Adventure, Controller Support, Challenging Puzzles, Indie, Mac OS",84.0,10.51
Axiom Verge,2019-02-07,2019,False,True,True,19.99,Thomas Happ Games LLC,"Action, Single Player, Windows, Controller Support, Metroidvania, Platformer",84.0,10.71
The Jackbox Party Pack,2019-01-24,2019,False,True,True,24.99,Jackbox Games,"Casual, Co-op, Party, Trivia, Windows, Mac OS, Local Multiplayer",78.0,3.4
What Remains of Edith Finch,2019-01-10,2019,False,True,True,19.99,Annapurna Interactive,"Puzzle, Narration, Single Player, Windows, Controller Support, First Person",88.0,2.12
